2020-09-22 09:43:06.226 | INFO     | __main__:get_user:129 - admin 开始登录********
2021-03-24 10:41:35.130 | INFO     | G_COMM.runXinguan:thi_to_fifth:334 - 开始运行第五条命令
2021-03-24 10:41:35.130 | INFO     | G_COMM.runXinguan:get_tsv:245 - 命令如下：samtools depth D:/智源代码/高通量测序/file/file/4.mapping/aa01.primertrimmed.rg.sorted.bam>D:/智源代码/高通量测序/file/file/4.mapping/aa01.depth.tsv
2021-03-24 10:41:35.135 | INFO     | G_COMM.runXinguan:thi_to_fifth:337 - 开始复制结果文件
2021-03-24 10:41:35.139 | INFO     | G_COMM.runXinguan:move_file:293 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/aa01.consensus.fasta D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-24 10:41:35.139 | INFO     | G_COMM.runXinguan:move_file:293 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/aa01.depth.tsv D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-24 10:41:35.140 | INFO     | G_COMM.runXinguan:move_file:293 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/aa01.primertrimmed.rg.sorted.bam D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-24 10:41:35.140 | INFO     | G_COMM.runXinguan:move_file:293 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/aa01.primertrimmed.rg.sorted.bam.bai D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-24 10:41:35.140 | INFO     | G_COMM.runXinguan:move_file:293 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/aa01-barplot.png D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-24 10:41:35.141 | INFO     | G_COMM.runXinguan:thi_to_fifth:326 - 当前运行的样品为ee，标签为barcode05
2021-03-24 10:41:35.141 | INFO     | G_COMM.runXinguan:thi_to_fifth:328 - 开始运行第三条命令
2021-03-24 10:41:35.141 | INFO     | G_COMM.runXinguan:third_comm:166 - 命令如下: artic guppyplex --skip-quality-check --min-length 400 --max-length 700 --directory D:/智源代码/高通量测序/file/fastq_pass/barcode05 --output D:/智源代码/高通量测序/file/file/3.gather/ee05.fastq
2021-03-24 10:41:35.146 | INFO     | G_COMM.runXinguan:thi_to_fifth:334 - 开始运行第五条命令
2021-03-24 10:41:35.146 | INFO     | G_COMM.runXinguan:get_tsv:245 - 命令如下：samtools depth D:/智源代码/高通量测序/file/file/4.mapping/bb02.primertrimmed.rg.sorted.bam>D:/智源代码/高通量测序/file/file/4.mapping/bb02.depth.tsv
2021-03-24 10:41:35.162 | INFO     | G_COMM.runXinguan:thi_to_fifth:334 - 开始运行第五条命令
2021-03-24 10:41:35.162 | INFO     | G_COMM.runXinguan:get_tsv:245 - 命令如下：samtools depth D:/智源代码/高通量测序/file/file/4.mapping/dd04.primertrimmed.rg.sorted.bam>D:/智源代码/高通量测序/file/file/4.mapping/dd04.depth.tsv
2021-03-24 10:41:35.178 | INFO     | G_COMM.runXinguan:thi_to_fifth:334 - 开始运行第五条命令
2021-03-24 10:41:35.178 | INFO     | G_COMM.runXinguan:get_tsv:245 - 命令如下：samtools depth D:/智源代码/高通量测序/file/file/4.mapping/cc03.primertrimmed.rg.sorted.bam>D:/智源代码/高通量测序/file/file/4.mapping/cc03.depth.tsv
2021-03-24 10:41:35.185 | INFO     | G_COMM.runXinguan:thi_to_fifth:337 - 开始复制结果文件
2021-03-24 10:41:35.189 | INFO     | G_COMM.runXinguan:move_file:293 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/bb02.consensus.fasta D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-24 10:41:35.189 | INFO     | G_COMM.runXinguan:move_file:293 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/bb02.depth.tsv D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-24 10:41:35.189 | INFO     | G_COMM.runXinguan:move_file:293 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/bb02.primertrimmed.rg.sorted.bam D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-24 10:41:35.189 | INFO     | G_COMM.runXinguan:move_file:293 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/bb02.primertrimmed.rg.sorted.bam.bai D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-24 10:41:35.189 | INFO     | G_COMM.runXinguan:move_file:293 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/bb02-barplot.png D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-24 10:41:35.196 | INFO     | G_COMM.runXinguan:thi_to_fifth:337 - 开始复制结果文件
2021-03-24 10:41:35.200 | INFO     | G_COMM.runXinguan:move_file:293 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/dd04.consensus.fasta D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-24 10:41:35.200 | INFO     | G_COMM.runXinguan:move_file:293 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/dd04.depth.tsv D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-24 10:41:35.200 | INFO     | G_COMM.runXinguan:move_file:293 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/dd04.primertrimmed.rg.sorted.bam D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-24 10:41:35.200 | INFO     | G_COMM.runXinguan:move_file:293 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/dd04.primertrimmed.rg.sorted.bam.bai D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-24 10:41:35.201 | INFO     | G_COMM.runXinguan:move_file:293 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/dd04-barplot.png D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-24 10:41:35.228 | INFO     | G_COMM.runXinguan:thi_to_fifth:337 - 开始复制结果文件
2021-03-24 10:41:35.231 | INFO     | G_COMM.runXinguan:move_file:293 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/cc03.consensus.fasta D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-24 10:41:35.232 | INFO     | G_COMM.runXinguan:move_file:293 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/cc03.depth.tsv D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-24 10:41:35.232 | INFO     | G_COMM.runXinguan:move_file:293 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/cc03.primertrimmed.rg.sorted.bam D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-24 10:41:35.232 | INFO     | G_COMM.runXinguan:move_file:293 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/cc03.primertrimmed.rg.sorted.bam.bai D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-24 10:41:35.232 | INFO     | G_COMM.runXinguan:move_file:293 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/cc03-barplot.png D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-24 10:41:40.158 | INFO     | G_COMM.runXinguan:thi_to_fifth:331 - 开始运行第四条命令
2021-03-24 10:41:40.158 | INFO     | G_COMM.runXinguan:forth_comm:205 - 命令如下：artic minion --medaka --normalise 200 --threads 10 --scheme-directory D:/智源代码/高通量测序/artic-ncov2019/primer_schemes --read-file D:/智源代码/高通量测序/file/file/3.gather/ee05.fastq nCoV-2019/V3 D:/智源代码/高通量测序/file/file/4.mapping/ee05
2021-03-24 10:41:45.168 | INFO     | G_COMM.runXinguan:thi_to_fifth:334 - 开始运行第五条命令
2021-03-24 10:41:45.168 | INFO     | G_COMM.runXinguan:get_tsv:245 - 命令如下：samtools depth D:/智源代码/高通量测序/file/file/4.mapping/ee05.primertrimmed.rg.sorted.bam>D:/智源代码/高通量测序/file/file/4.mapping/ee05.depth.tsv
2021-03-24 10:41:45.172 | INFO     | G_COMM.runXinguan:thi_to_fifth:337 - 开始复制结果文件
2021-03-24 10:41:45.176 | INFO     | G_COMM.runXinguan:move_file:293 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/ee05.consensus.fasta D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-24 10:41:45.177 | INFO     | G_COMM.runXinguan:move_file:293 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/ee05.depth.tsv D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-24 10:41:45.177 | INFO     | G_COMM.runXinguan:move_file:293 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/ee05.primertrimmed.rg.sorted.bam D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-24 10:41:45.177 | INFO     | G_COMM.runXinguan:move_file:293 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/ee05.primertrimmed.rg.sorted.bam.bai D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-24 10:41:45.177 | INFO     | G_COMM.runXinguan:move_file:293 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/ee05-barplot.png D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-24 10:42:46.734 | INFO     | G_COMM.runXinguan:__init__:39 - 程序运行参数为：{'task_type': '新冠病毒', 'task_name': 'file', 'sample_list': ['aa', 'bb', 'cc', 'dd', 'ee'], 'barcode_list': ['barcode01', 'barcode02', 'barcode03', 'barcode04', 'barcode05'], 'file_path': 'D:/智源代码/高通量测序/file', 'work_file': 'D:/智源代码/高通量测序/file'}
2021-03-24 10:42:47.355 | INFO     | mainwindow:do_xinguan:483 - flag为3
2021-03-24 10:42:47.373 | INFO     | G_COMM.runXinguan:run:431 - 命令开始执行，路径如下D:/智源代码/高通量测序/file
2021-03-24 10:42:47.374 | INFO     | G_COMM.runXinguan:thi_to_fifth:326 - 当前运行的样品为aa，标签为barcode01
2021-03-24 10:42:47.374 | INFO     | G_COMM.runXinguan:thi_to_fifth:328 - 开始运行第三条命令
2021-03-24 10:42:47.374 | INFO     | G_COMM.runXinguan:third_comm:166 - 命令如下: artic guppyplex --skip-quality-check --min-length 400 --max-length 700 --directory D:/智源代码/高通量测序/file/fastq_pass/barcode01 --output D:/智源代码/高通量测序/file/file/3.gather/aa01.fastq
2021-03-24 10:42:47.375 | INFO     | G_COMM.runXinguan:thi_to_fifth:326 - 当前运行的样品为bb，标签为barcode02
2021-03-24 10:42:47.375 | INFO     | G_COMM.runXinguan:thi_to_fifth:328 - 开始运行第三条命令
2021-03-24 10:42:47.375 | INFO     | G_COMM.runXinguan:third_comm:166 - 命令如下: artic guppyplex --skip-quality-check --min-length 400 --max-length 700 --directory D:/智源代码/高通量测序/file/fastq_pass/barcode02 --output D:/智源代码/高通量测序/file/file/3.gather/bb02.fastq
2021-03-24 10:42:47.376 | INFO     | G_COMM.runXinguan:thi_to_fifth:326 - 当前运行的样品为cc，标签为barcode03
2021-03-24 10:42:47.376 | INFO     | G_COMM.runXinguan:thi_to_fifth:328 - 开始运行第三条命令
2021-03-24 10:42:47.377 | INFO     | G_COMM.runXinguan:third_comm:166 - 命令如下: artic guppyplex --skip-quality-check --min-length 400 --max-length 700 --directory D:/智源代码/高通量测序/file/fastq_pass/barcode03 --output D:/智源代码/高通量测序/file/file/3.gather/cc03.fastq
2021-03-24 10:42:47.377 | INFO     | G_COMM.runXinguan:thi_to_fifth:326 - 当前运行的样品为dd，标签为barcode04
2021-03-24 10:42:47.378 | INFO     | G_COMM.runXinguan:thi_to_fifth:328 - 开始运行第三条命令
2021-03-24 10:42:47.378 | INFO     | G_COMM.runXinguan:third_comm:166 - 命令如下: artic guppyplex --skip-quality-check --min-length 400 --max-length 700 --directory D:/智源代码/高通量测序/file/fastq_pass/barcode04 --output D:/智源代码/高通量测序/file/file/3.gather/dd04.fastq
2021-03-24 10:42:52.384 | INFO     | G_COMM.runXinguan:thi_to_fifth:331 - 开始运行第四条命令
2021-03-24 10:42:52.384 | INFO     | G_COMM.runXinguan:forth_comm:205 - 命令如下：artic minion --medaka --normalise 200 --threads 10 --scheme-directory D:/智源代码/高通量测序/artic-ncov2019/primer_schemes --read-file D:/智源代码/高通量测序/file/file/3.gather/aa01.fastq nCoV-2019/V3 D:/智源代码/高通量测序/file/file/4.mapping/aa01
2021-03-24 10:42:52.414 | INFO     | G_COMM.runXinguan:thi_to_fifth:331 - 开始运行第四条命令
2021-03-24 10:42:52.414 | INFO     | G_COMM.runXinguan:forth_comm:205 - 命令如下：artic minion --medaka --normalise 200 --threads 10 --scheme-directory D:/智源代码/高通量测序/artic-ncov2019/primer_schemes --read-file D:/智源代码/高通量测序/file/file/3.gather/cc03.fastq nCoV-2019/V3 D:/智源代码/高通量测序/file/file/4.mapping/cc03
2021-03-24 10:42:52.430 | INFO     | G_COMM.runXinguan:thi_to_fifth:331 - 开始运行第四条命令
2021-03-24 10:42:52.430 | INFO     | G_COMM.runXinguan:forth_comm:205 - 命令如下：artic minion --medaka --normalise 200 --threads 10 --scheme-directory D:/智源代码/高通量测序/artic-ncov2019/primer_schemes --read-file D:/智源代码/高通量测序/file/file/3.gather/bb02.fastq nCoV-2019/V3 D:/智源代码/高通量测序/file/file/4.mapping/bb02
2021-03-24 10:42:52.446 | INFO     | G_COMM.runXinguan:thi_to_fifth:331 - 开始运行第四条命令
2021-03-24 10:42:52.446 | INFO     | G_COMM.runXinguan:forth_comm:205 - 命令如下：artic minion --medaka --normalise 200 --threads 10 --scheme-directory D:/智源代码/高通量测序/artic-ncov2019/primer_schemes --read-file D:/智源代码/高通量测序/file/file/3.gather/dd04.fastq nCoV-2019/V3 D:/智源代码/高通量测序/file/file/4.mapping/dd04
2021-03-24 10:42:57.394 | INFO     | G_COMM.runXinguan:thi_to_fifth:334 - 开始运行第五条命令
2021-03-24 10:42:57.394 | INFO     | G_COMM.runXinguan:get_tsv:245 - 命令如下：samtools depth D:/智源代码/高通量测序/file/file/4.mapping/aa01.primertrimmed.rg.sorted.bam>D:/智源代码/高通量测序/file/file/4.mapping/aa01.depth.tsv
2021-03-24 10:42:57.400 | INFO     | G_COMM.runXinguan:thi_to_fifth:337 - 开始复制结果文件
2021-03-24 10:42:57.404 | INFO     | G_COMM.runXinguan:move_file:293 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/aa01.consensus.fasta D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-24 10:42:57.405 | INFO     | G_COMM.runXinguan:move_file:293 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/aa01.depth.tsv D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-24 10:42:57.405 | INFO     | G_COMM.runXinguan:move_file:293 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/aa01.primertrimmed.rg.sorted.bam D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-24 10:42:57.405 | INFO     | G_COMM.runXinguan:move_file:293 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/aa01.primertrimmed.rg.sorted.bam.bai D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-24 10:42:57.405 | INFO     | G_COMM.runXinguan:move_file:293 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/aa01-barplot.png D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-24 10:42:57.406 | INFO     | G_COMM.runXinguan:thi_to_fifth:326 - 当前运行的样品为ee，标签为barcode05
2021-03-24 10:42:57.406 | INFO     | G_COMM.runXinguan:thi_to_fifth:328 - 开始运行第三条命令
2021-03-24 10:42:57.406 | INFO     | G_COMM.runXinguan:third_comm:166 - 命令如下: artic guppyplex --skip-quality-check --min-length 400 --max-length 700 --directory D:/智源代码/高通量测序/file/fastq_pass/barcode05 --output D:/智源代码/高通量测序/file/file/3.gather/ee05.fastq
2021-03-24 10:42:57.424 | INFO     | G_COMM.runXinguan:thi_to_fifth:334 - 开始运行第五条命令
2021-03-24 10:42:57.426 | INFO     | G_COMM.runXinguan:get_tsv:245 - 命令如下：samtools depth D:/智源代码/高通量测序/file/file/4.mapping/cc03.primertrimmed.rg.sorted.bam>D:/智源代码/高通量测序/file/file/4.mapping/cc03.depth.tsv
2021-03-24 10:42:57.432 | INFO     | G_COMM.runXinguan:thi_to_fifth:337 - 开始复制结果文件
2021-03-24 10:42:57.440 | INFO     | G_COMM.runXinguan:thi_to_fifth:334 - 开始运行第五条命令
2021-03-24 10:42:57.441 | INFO     | G_COMM.runXinguan:get_tsv:245 - 命令如下：samtools depth D:/智源代码/高通量测序/file/file/4.mapping/bb02.primertrimmed.rg.sorted.bam>D:/智源代码/高通量测序/file/file/4.mapping/bb02.depth.tsv
2021-03-24 10:42:57.441 | INFO     | G_COMM.runXinguan:move_file:293 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/cc03.consensus.fasta D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-24 10:42:57.442 | INFO     | G_COMM.runXinguan:move_file:293 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/cc03.depth.tsv D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-24 10:42:57.442 | INFO     | G_COMM.runXinguan:move_file:293 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/cc03.primertrimmed.rg.sorted.bam D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-24 10:42:57.443 | INFO     | G_COMM.runXinguan:move_file:293 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/cc03.primertrimmed.rg.sorted.bam.bai D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-24 10:42:57.444 | INFO     | G_COMM.runXinguan:move_file:293 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/cc03-barplot.png D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-24 10:42:57.448 | INFO     | G_COMM.runXinguan:thi_to_fifth:337 - 开始复制结果文件
2021-03-24 10:42:57.454 | INFO     | G_COMM.runXinguan:move_file:293 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/bb02.consensus.fasta D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-24 10:42:57.454 | INFO     | G_COMM.runXinguan:move_file:293 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/bb02.depth.tsv D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-24 10:42:57.455 | INFO     | G_COMM.runXinguan:move_file:293 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/bb02.primertrimmed.rg.sorted.bam D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-24 10:42:57.455 | INFO     | G_COMM.runXinguan:move_file:293 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/bb02.primertrimmed.rg.sorted.bam.bai D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-24 10:42:57.455 | INFO     | G_COMM.runXinguan:move_file:293 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/bb02-barplot.png D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-24 10:42:57.456 | INFO     | G_COMM.runXinguan:thi_to_fifth:334 - 开始运行第五条命令
2021-03-24 10:42:57.457 | INFO     | G_COMM.runXinguan:get_tsv:245 - 命令如下：samtools depth D:/智源代码/高通量测序/file/file/4.mapping/dd04.primertrimmed.rg.sorted.bam>D:/智源代码/高通量测序/file/file/4.mapping/dd04.depth.tsv
2021-03-24 10:42:57.462 | INFO     | G_COMM.runXinguan:thi_to_fifth:337 - 开始复制结果文件
2021-03-24 10:42:57.468 | INFO     | G_COMM.runXinguan:move_file:293 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/dd04.consensus.fasta D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-24 10:42:57.468 | INFO     | G_COMM.runXinguan:move_file:293 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/dd04.depth.tsv D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-24 10:42:57.469 | INFO     | G_COMM.runXinguan:move_file:293 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/dd04.primertrimmed.rg.sorted.bam D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-24 10:42:57.469 | INFO     | G_COMM.runXinguan:move_file:293 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/dd04.primertrimmed.rg.sorted.bam.bai D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-24 10:42:57.469 | INFO     | G_COMM.runXinguan:move_file:293 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/dd04-barplot.png D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-24 10:43:02.425 | INFO     | G_COMM.runXinguan:thi_to_fifth:331 - 开始运行第四条命令
2021-03-24 10:43:02.426 | INFO     | G_COMM.runXinguan:forth_comm:205 - 命令如下：artic minion --medaka --normalise 200 --threads 10 --scheme-directory D:/智源代码/高通量测序/artic-ncov2019/primer_schemes --read-file D:/智源代码/高通量测序/file/file/3.gather/ee05.fastq nCoV-2019/V3 D:/智源代码/高通量测序/file/file/4.mapping/ee05
2021-03-24 10:43:07.437 | INFO     | G_COMM.runXinguan:thi_to_fifth:334 - 开始运行第五条命令
2021-03-24 10:43:07.438 | INFO     | G_COMM.runXinguan:get_tsv:245 - 命令如下：samtools depth D:/智源代码/高通量测序/file/file/4.mapping/ee05.primertrimmed.rg.sorted.bam>D:/智源代码/高通量测序/file/file/4.mapping/ee05.depth.tsv
2021-03-24 10:43:07.443 | INFO     | G_COMM.runXinguan:thi_to_fifth:337 - 开始复制结果文件
2021-03-24 10:43:07.447 | INFO     | G_COMM.runXinguan:move_file:293 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/ee05.consensus.fasta D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-24 10:43:07.447 | INFO     | G_COMM.runXinguan:move_file:293 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/ee05.depth.tsv D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-24 10:43:07.447 | INFO     | G_COMM.runXinguan:move_file:293 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/ee05.primertrimmed.rg.sorted.bam D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-24 10:43:07.447 | INFO     | G_COMM.runXinguan:move_file:293 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/ee05.primertrimmed.rg.sorted.bam.bai D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-24 10:43:07.448 | INFO     | G_COMM.runXinguan:move_file:293 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/ee05-barplot.png D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-24 11:21:24.840 | INFO     | G_COMM.runXinguan:__init__:39 - 程序运行参数为：{'task_type': '新冠病毒', 'task_name': 'file', 'sample_list': ['aa', 'bb', 'cc', 'dd', 'ee'], 'barcode_list': ['barcode01', 'barcode02', 'barcode03', 'barcode04', 'barcode05'], 'file_path': 'D:/智源代码/高通量测序/file', 'work_file': 'D:/智源代码/高通量测序/file'}
2021-03-24 11:21:25.910 | INFO     | mainwindow:do_xinguan:483 - flag为3
2021-03-24 11:21:25.936 | INFO     | G_COMM.runXinguan:run:431 - 命令开始执行，路径如下D:/智源代码/高通量测序/file
2021-03-24 11:21:25.937 | INFO     | G_COMM.runXinguan:thi_to_fifth:326 - 当前运行的样品为aa，标签为barcode01
2021-03-24 11:21:25.937 | INFO     | G_COMM.runXinguan:thi_to_fifth:328 - 开始运行第三条命令
2021-03-24 11:21:25.937 | INFO     | G_COMM.runXinguan:third_comm:166 - 命令如下: artic guppyplex --skip-quality-check --min-length 400 --max-length 700 --directory D:/智源代码/高通量测序/file/fastq_pass/barcode01 --output D:/智源代码/高通量测序/file/file/3.gather/aa01.fastq
2021-03-24 11:21:25.938 | INFO     | G_COMM.runXinguan:thi_to_fifth:326 - 当前运行的样品为bb，标签为barcode02
2021-03-24 11:21:25.938 | INFO     | G_COMM.runXinguan:thi_to_fifth:328 - 开始运行第三条命令
2021-03-24 11:21:25.938 | INFO     | G_COMM.runXinguan:third_comm:166 - 命令如下: artic guppyplex --skip-quality-check --min-length 400 --max-length 700 --directory D:/智源代码/高通量测序/file/fastq_pass/barcode02 --output D:/智源代码/高通量测序/file/file/3.gather/bb02.fastq
2021-03-24 11:21:25.939 | INFO     | G_COMM.runXinguan:thi_to_fifth:326 - 当前运行的样品为cc，标签为barcode03
2021-03-24 11:21:25.939 | INFO     | G_COMM.runXinguan:thi_to_fifth:328 - 开始运行第三条命令
2021-03-24 11:21:25.939 | INFO     | G_COMM.runXinguan:third_comm:166 - 命令如下: artic guppyplex --skip-quality-check --min-length 400 --max-length 700 --directory D:/智源代码/高通量测序/file/fastq_pass/barcode03 --output D:/智源代码/高通量测序/file/file/3.gather/cc03.fastq
2021-03-24 11:21:25.940 | INFO     | G_COMM.runXinguan:thi_to_fifth:326 - 当前运行的样品为dd，标签为barcode04
2021-03-24 11:21:25.940 | INFO     | G_COMM.runXinguan:thi_to_fifth:328 - 开始运行第三条命令
2021-03-24 11:21:25.940 | INFO     | G_COMM.runXinguan:third_comm:166 - 命令如下: artic guppyplex --skip-quality-check --min-length 400 --max-length 700 --directory D:/智源代码/高通量测序/file/fastq_pass/barcode04 --output D:/智源代码/高通量测序/file/file/3.gather/dd04.fastq
2021-03-24 11:21:30.958 | INFO     | G_COMM.runXinguan:thi_to_fifth:331 - 开始运行第四条命令
2021-03-24 11:21:30.958 | INFO     | G_COMM.runXinguan:thi_to_fifth:331 - 开始运行第四条命令
2021-03-24 11:21:30.959 | INFO     | G_COMM.runXinguan:forth_comm:205 - 命令如下：artic minion --medaka --normalise 200 --threads 10 --scheme-directory D:/智源代码/高通量测序/artic-ncov2019/primer_schemes --read-file D:/智源代码/高通量测序/file/file/3.gather/aa01.fastq nCoV-2019/V3 D:/智源代码/高通量测序/file/file/4.mapping/aa01
2021-03-24 11:21:30.959 | INFO     | G_COMM.runXinguan:forth_comm:205 - 命令如下：artic minion --medaka --normalise 200 --threads 10 --scheme-directory D:/智源代码/高通量测序/artic-ncov2019/primer_schemes --read-file D:/智源代码/高通量测序/file/file/3.gather/bb02.fastq nCoV-2019/V3 D:/智源代码/高通量测序/file/file/4.mapping/bb02
2021-03-24 11:21:30.973 | INFO     | G_COMM.runXinguan:thi_to_fifth:331 - 开始运行第四条命令
2021-03-24 11:21:30.974 | INFO     | G_COMM.runXinguan:forth_comm:205 - 命令如下：artic minion --medaka --normalise 200 --threads 10 --scheme-directory D:/智源代码/高通量测序/artic-ncov2019/primer_schemes --read-file D:/智源代码/高通量测序/file/file/3.gather/cc03.fastq nCoV-2019/V3 D:/智源代码/高通量测序/file/file/4.mapping/cc03
2021-03-24 11:21:30.989 | INFO     | G_COMM.runXinguan:thi_to_fifth:331 - 开始运行第四条命令
2021-03-24 11:21:30.990 | INFO     | G_COMM.runXinguan:forth_comm:205 - 命令如下：artic minion --medaka --normalise 200 --threads 10 --scheme-directory D:/智源代码/高通量测序/artic-ncov2019/primer_schemes --read-file D:/智源代码/高通量测序/file/file/3.gather/dd04.fastq nCoV-2019/V3 D:/智源代码/高通量测序/file/file/4.mapping/dd04
2021-03-24 11:21:35.968 | INFO     | G_COMM.runXinguan:thi_to_fifth:334 - 开始运行第五条命令
2021-03-24 11:21:35.969 | INFO     | G_COMM.runXinguan:get_tsv:245 - 命令如下：samtools depth D:/智源代码/高通量测序/file/file/4.mapping/aa01.primertrimmed.rg.sorted.bam>D:/智源代码/高通量测序/file/file/4.mapping/aa01.depth.tsv
2021-03-24 11:21:35.976 | INFO     | G_COMM.runXinguan:thi_to_fifth:337 - 开始复制结果文件
